Ngày,Địa chỉ,Quận,Huyện,Giá,Diện tích,Giá/m²,Số tầng,Số phòng ngủ,Dài,Rộng,Loại hình nhà ở,Giấy tờ pháp lý
2025-01-23,Address 753,Ba Đình,Hoàn Kiếm,1797073245.201089,153.90644518589096,80670105.71497309,5.0,5,15.951952816646374,9.325780579503176,Nhà mặt phố,Hợp đồng mua bán
2025-01-24,Address 754,Hoàn Kiếm,Hai Bà Trưng,19401286774.293293,46.21787714324581,82677172.85957944,1.0,4,10.808690723052123,11.810733614233,Biệt thự,Hợp đồng mua bán
2025-01-25,Address 755,Đống Đa,Ba Đình,16175569641.436916,102.87934356769371,129318132.35237794,2.0,2,16.766084984126003,3.661315679288001,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-01-26,Address 756,Hoàn Kiếm,Ba Đình,6563618697.31833,34.95885981969496,48761030.53798832,5.0,4,12.39344428376904,13.654475182215965,Biệt thự,Hợp đồng mua bán
2025-01-27,Address 757,Hoàn Kiếm,Ba Đình,19619436257.81816,111.75132492251153,69528865.57689199,4.0,4,7.7131178663800455,11.435900713761834,Biệt thự,Sổ đỏ/ Sổ hồng
2025-01-28,Address 758,Cầu Giấy,Đống Đa,12435750203.09012,142.61378198918158,125092746.05617982,1.0,3,16.021427170330163,5.593511980185147,Biệt thự,Hợp đồng mua bán
2025-01-29,Address 759,Cầu Giấy,Hoàn Kiếm,12066030505.937683,50.14544601168576,127071069.39736655,5.0,3,8.782159337584154,5.200864183316876,Nhà mặt phố,Hợp đồng mua bán
2025-01-30,Address 760,Cầu Giấy,Ba Đình,15213390409.16111,79.11043961455816,69999439.87723987,1.0,2,12.362154519020642,8.1799225697254,Biệt thự,Hợp đồng mua bán
2025-01-31,Address 761,Thanh Xuân,Ba Đình,16423625973.712614,97.63222633536668,79686123.02726851,2.0,3,6.132999037353614,12.810783954535163,Nhà riêng,Hợp đồng mua bán
2025-02-01,Address 762,Đống Đa,Hoàn Kiếm,13473093539.29855,186.32027419152845,59427165.81040678,4.0,3,14.26799981618055,13.115399917669286,Biệt thự,Hợp đồng mua bán
2025-02-02,Address 763,Cầu Giấy,Ba Đình,3433819180.9578004,198.8533526219039,141232134.19451058,1.0,3,14.987866493244159,9.245473105672597,Nhà riêng,Hợp đồng mua bán
2025-02-03,Address 764,Ba Đình,Hai Bà Trưng,7427082613.89547,37.634920829254696,35423689.54640544,5.0,4,10.680113149591755,13.32973035224085,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-02-04,Address 765,Thanh Xuân,Hoàn Kiếm,18633589166.194946,159.37134699421665,141387424.9901911,2.0,2,19.316341704816107,3.065324510300287,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-02-05,Address 766,Hai Bà Trưng,Hoàn Kiếm,5267696625.033186,93.19309128839835,108902638.73859462,2.0,4,18.112533822231025,3.4220955783791593,Biệt thự,Hợp đồng mua bán
2025-02-06,Address 767,Ba Đình,Hoàn Kiếm,8071173452.912753,96.7178916590116,89104379.84927505,5.0,5,15.619113736099921,13.941859123640914,Biệt thự,Sổ đỏ/ Sổ hồng
2025-02-07,Address 768,Tây Hồ,Hai Bà Trưng,9209460775.939724,158.22504546899387,24245677.901984464,5.0,4,15.70478111740614,12.303983158630992,Biệt thự,Hợp đồng mua bán
2025-02-08,Address 769,Tây Hồ,Hoàn Kiếm,9348694804.194592,186.13249346471946,81827504.93686107,1.0,5,8.78602572413227,8.408472699004628,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-02-09,Address 770,Ba Đình,Hai Bà Trưng,12645852067.395985,191.65786106543322,73007253.65035519,3.0,1,14.852228466326734,12.043321577735846,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-02-10,Address 771,Cầu Giấy,Hoàn Kiếm,18918440917.149445,128.11083962651452,40958445.55676593,2.0,1,7.973093978532795,14.467673540681059,Nhà riêng,Hợp đồng mua bán
2025-02-11,Address 772,Hai Bà Trưng,Đống Đa,5573161524.817595,90.71059708108548,105333248.4550854,1.0,5,7.160048358797332,12.26507428657542,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-02-12,Address 773,Hai Bà Trưng,Ba Đình,3308526149.717443,163.88334459599247,146249617.95787716,5.0,5,19.992018413038704,13.108456005819864,Biệt thự,Hợp đồng mua bán
2025-02-13,Address 774,Thanh Xuân,Đống Đa,4751939307.338809,72.67023515459104,93084545.43838826,1.0,4,14.335638972097613,12.127278976680742,Biệt thự,Sổ đỏ/ Sổ hồng
2025-02-14,Address 775,Hai Bà Trưng,Ba Đình,17851573103.97612,125.89258490169802,112917925.93771295,5.0,5,11.464818089857857,5.018533109202499,Nhà riêng,Hợp đồng mua bán
2025-02-15,Address 776,Tây Hồ,Hai Bà Trưng,13270405440.448914,90.95833845922843,28898558.83358218,4.0,2,9.32246784325927,13.002889315748842,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-02-16,Address 777,Đống Đa,Đống Đa,6432228995.544043,141.62728253033893,74296709.45620932,5.0,1,14.058806654933411,5.34130584029052,Biệt thự,Hợp đồng mua bán
2025-02-17,Address 778,Cầu Giấy,Hoàn Kiếm,16502991840.403728,70.86781519189617,35126603.07138446,5.0,1,5.743902623301292,13.711335936529764,Biệt thự,Sổ đỏ/ Sổ hồng
2025-02-18,Address 779,Hai Bà Trưng,Ba Đình,17366029930.905285,62.57080077492038,99663458.61974636,5.0,5,6.420214857571926,8.50379877697291,Nhà riêng,Hợp đồng mua bán
2025-02-19,Address 780,Thanh Xuân,Ba Đình,17083772435.115282,186.1006447348243,142002680.5678401,3.0,3,5.492850466105946,11.123721027732342,Biệt thự,Sổ đỏ/ Sổ hồng
2025-02-20,Address 781,Tây Hồ,Đống Đa,18459604139.151535,47.30662610142127,106031105.221313,5.0,3,12.487547498939925,8.966890174567721,Biệt thự,Hợp đồng mua bán
2025-02-21,Address 782,Đống Đa,Hai Bà Trưng,5792579383.29387,116.01284431493838,29984396.280874796,2.0,5,14.009099437807738,4.127891152999224,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-02-22,Address 783,Hoàn Kiếm,Đống Đa,15345796646.179287,67.54497310371151,66106606.64806077,2.0,2,5.937196420367313,6.488667691447981,Nhà riêng,Hợp đồng mua bán
2025-02-23,Address 784,Hoàn Kiếm,Hai Bà Trưng,9750250448.20866,36.61809376536347,91586239.3273107,1.0,3,15.818367012483748,14.804782247964072,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-02-24,Address 785,Đống Đa,Hai Bà Trưng,16997972504.91117,36.12319910954248,72417008.29732278,3.0,5,8.455926072718466,14.528577020037808,Nhà riêng,Hợp đồng mua bán
2025-02-25,Address 786,Tây Hồ,Ba Đình,14841322866.07065,59.78770125799065,128373721.3617724,1.0,2,15.278021806547992,6.845842771866567,Biệt thự,Hợp đồng mua bán
2025-02-26,Address 787,Thanh Xuân,Đống Đa,15752501483.494768,177.35096026602005,125907230.6122986,2.0,2,19.728457100528686,14.955561650942709,Nhà riêng,Hợp đồng mua bán
2025-02-27,Address 788,Đống Đa,Đống Đa,13467074915.94036,78.02138647609453,99538032.61341879,2.0,4,15.366588050807767,13.146614345962796,Nhà riêng,Hợp đồng mua bán
2025-02-28,Address 789,Cầu Giấy,Hai Bà Trưng,4371146619.924431,191.57805899780027,68549532.86725168,4.0,2,18.247895793854127,10.331513993187055,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-03-01,Address 790,Cầu Giấy,Đống Đa,11355511459.041828,128.8757898081629,53193728.58922174,5.0,3,19.222977601146013,3.481495443132114,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-03-02,Address 791,Hoàn Kiếm,Hoàn Kiếm,19708725050.965656,104.22441226069023,33763661.36770681,2.0,3,12.301265725284733,13.817361954460555,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-03-03,Address 792,Hai Bà Trưng,Hoàn Kiếm,18810373263.44526,128.61510189380726,66136698.85325202,1.0,5,15.534874691295602,9.689151351171837,Biệt thự,Hợp đồng mua bán
2025-03-04,Address 793,Thanh Xuân,Đống Đa,1820300980.1432219,117.83872548846551,73712427.23700354,1.0,5,17.779538803337626,13.421713814433234,Nhà mặt phố,Hợp đồng mua bán
2025-03-05,Address 794,Hoàn Kiếm,Đống Đa,4131481498.8593054,158.9919631387453,107856980.26352957,5.0,2,10.349133693115792,13.013149438868908,Nhà riêng,Hợp đồng mua bán
2025-03-06,Address 795,Hai Bà Trưng,Hai Bà Trưng,3502846695.6366763,78.02433121538488,105560777.15868455,5.0,1,8.920959748405924,12.996074582413033,Nhà mặt phố,Hợp đồng mua bán
2025-03-07,Address 796,Hai Bà Trưng,Hoàn Kiếm,14793618289.720613,90.01856657205141,29114058.153363403,4.0,4,19.19897859167508,11.37808632857886,Nhà riêng,Hợp đồng mua bán
2025-03-08,Address 797,Cầu Giấy,Hoàn Kiếm,16537921267.281956,181.99603143065264,71383711.00605051,3.0,1,15.89455250553227,6.4969816641125835,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-03-09,Address 798,Tây Hồ,Ba Đình,5056715959.902766,190.89760723556893,43631252.73825705,1.0,2,8.295232000637395,7.033923092934238,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-03-10,Address 799,Ba Đình,Hai Bà Trưng,10611201166.084751,181.73489867270067,40385651.691184744,5.0,2,11.7362508901417,6.7016305509922365,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-03-11,Address 800,Tây Hồ,Ba Đình,16973357532.212801,101.3061589727433,127549279.46584196,1.0,1,16.94677654306714,3.2405519943907763,Nhà riêng,Hợp đồng mua bán
2025-03-12,Address 801,Ba Đình,Hoàn Kiếm,14923229350.558762,162.66213551116988,25448978.17311348,5.0,4,13.205944863776631,9.990826910577734,Nhà mặt phố,Hợp đồng mua bán
2025-03-13,Address 802,Đống Đa,Hai Bà Trưng,11302506904.345118,110.97707466118679,74493773.86727577,2.0,1,14.749281472488336,11.386004045352394,Nhà riêng,Hợp đồng mua bán
2025-03-14,Address 803,Cầu Giấy,Đống Đa,12216606118.716684,114.58177486483737,41866475.249647364,1.0,5,16.306523030675784,13.246391922302443,Nhà riêng,Hợp đồng mua bán
2025-03-15,Address 804,Hai Bà Trưng,Hai Bà Trưng,10658850391.409319,64.79561853973827,134312928.03820163,2.0,3,14.330137832134708,4.681985200592765,Biệt thự,Hợp đồng mua bán
2025-03-16,Address 805,Thanh Xuân,Đống Đa,6653420575.0575905,130.4921515539478,92415266.72575456,1.0,5,13.101189828832936,9.53019778772162,Nhà mặt phố,Hợp đồng mua bán
2025-03-17,Address 806,Ba Đình,Đống Đa,11735417864.321306,61.64310261806915,50079482.72899024,3.0,3,16.244214265816602,3.0960976880853943,Biệt thự,Hợp đồng mua bán
2025-03-18,Address 807,Tây Hồ,Hai Bà Trưng,14088820738.951723,86.36599884142294,85315547.33162893,4.0,2,15.91344553148301,4.141123772528754,Biệt thự,Sổ đỏ/ Sổ hồng
2025-03-19,Address 808,Hai Bà Trưng,Đống Đa,17593135401.355347,175.35513427538896,115093226.76140505,2.0,4,14.448086002747683,3.6505409304719167,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-03-20,Address 809,Ba Đình,Ba Đình,13089535725.605713,65.20288756584539,144555341.1595264,5.0,1,10.396841200728943,11.705736408185842,Nhà mặt phố,Hợp đồng mua bán
2025-03-21,Address 810,Ba Đình,Hoàn Kiếm,15461309203.820002,42.096908479483574,48657980.55190446,3.0,4,11.087181383004074,3.972714766531238,Nhà riêng,Hợp đồng mua bán
2025-03-22,Address 811,Ba Đình,Đống Đa,4041361064.136887,41.73129074417877,135203630.37681487,1.0,1,19.55657823326146,11.59743577870548,Nhà riêng,Hợp đồng mua bán
2025-03-23,Address 812,Thanh Xuân,Ba Đình,9769592013.976007,189.93336848552835,141459534.84177375,2.0,5,6.685788984372888,5.995496452927,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-03-24,Address 813,Cầu Giấy,Đống Đa,1177300776.7147727,116.17647445351189,139134670.7891686,1.0,5,9.02757375879253,13.532555528363273,Unknown,Sổ đỏ/ Sổ hồng
2025-03-25,Address 814,Thanh Xuân,Hoàn Kiếm,5686898425.910837,99.60005220889312,102603866.39204828,1.0,1,12.386026388065035,12.75779986036577,Nhà mặt phố,Hợp đồng mua bán
2025-03-26,Address 815,Hoàn Kiếm,Ba Đình,14802772587.147093,167.84935877134615,101876685.076512,1.0,4,17.55094529215679,14.493962609703319,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-03-27,Address 816,Hai Bà Trưng,Hoàn Kiếm,19844389075.637905,172.0904077447877,72417382.31389695,4.0,1,7.455134955945918,13.605144185496382,Unknown,Sổ đỏ/ Sổ hồng
2025-03-28,Address 817,Cầu Giấy,Hoàn Kiếm,2884383892.157102,86.47247562965279,117811724.69949242,4.0,2,9.154319271869149,14.199953029396166,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-03-29,Address 818,Cầu Giấy,Ba Đình,8628392001.364477,147.9150697705452,89068222.38562115,5.0,5,5.986973266928585,13.304908758159693,Biệt thự,Hợp đồng mua bán
2025-03-30,Address 819,Cầu Giấy,Ba Đình,16201348405.28403,161.09087869482073,108066949.25967827,2.0,2,15.589778990762277,11.320582807378265,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-03-31,Address 820,Tây Hồ,Ba Đình,4876677057.949078,141.29061676721227,75699527.50034341,3.0,5,8.573141532134242,5.043109825505232,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-04-01,Address 821,Cầu Giấy,Hai Bà Trưng,11546614036.743439,55.77116271601689,115094540.32560807,3.0,5,10.830121260064256,6.260490226249115,Biệt thự,Hợp đồng mua bán
2025-04-02,Address 822,Thanh Xuân,Ba Đình,14928354624.563822,178.9001241978997,127181297.28859138,3.0,3,11.655521705445018,5.552723593563277,Nhà mặt phố,Hợp đồng mua bán
2025-04-03,Address 823,Cầu Giấy,Ba Đình,12703723554.943401,121.64607396512147,39036713.358366095,1.0,2,18.369709034096836,10.243029451898467,Biệt thự,Sổ đỏ/ Sổ hồng
2025-04-04,Address 824,Đống Đa,Ba Đình,4572469957.692906,78.02031248290064,128280863.02464963,4.0,2,11.169954354968553,9.043439255683216,Nhà riêng,Hợp đồng mua bán
2025-04-05,Address 825,Hai Bà Trưng,Ba Đình,7752306805.029049,102.28879152440797,90238549.13273995,2.0,3,7.178375298728736,13.404959965901083,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-04-06,Address 826,Cầu Giấy,Đống Đa,15892043905.222548,36.38708536781425,129806568.18172917,1.0,4,12.864724075101815,14.432074397988908,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-04-07,Address 827,Hai Bà Trưng,Hai Bà Trưng,11530303768.508316,51.73735620781099,76069221.82433191,4.0,2,19.444369919729446,7.858318675417732,Nhà mặt phố,Hợp đồng mua bán
2025-04-08,Address 828,Đống Đa,Hoàn Kiếm,1099362657.315342,160.14294758769634,69275263.09979455,4.0,1,14.115284615762166,9.076206639369747,Biệt thự,Hợp đồng mua bán
2025-04-09,Address 829,Đống Đa,Ba Đình,15458824440.533783,30.001977908412243,138957895.2272389,2.0,3,19.75080830690859,14.65819628164967,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-04-10,Address 830,Hai Bà Trưng,Đống Đa,1670915743.8645425,100.81619084198967,52652004.78129217,2.0,2,17.61660963408305,6.314867299477722,Biệt thự,Hợp đồng mua bán
2025-04-11,Address 831,Ba Đình,Đống Đa,15168941871.893412,118.82673078455004,129747602.2871986,2.0,4,5.539486343201192,12.508689304305763,Nhà riêng,Hợp đồng mua bán
2025-04-12,Address 832,Hoàn Kiếm,Đống Đa,4847130643.139511,39.287851400165295,82922674.42622253,1.0,2,14.875993930655628,5.702878828022955,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-04-13,Address 833,Tây Hồ,Hoàn Kiếm,19203396122.268223,195.4232877052966,86832407.53166376,5.0,5,9.301503163368256,11.177521385103264,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-04-14,Address 834,Ba Đình,Ba Đình,7990874274.739605,68.44130631244423,60100876.59363292,2.0,1,13.394252834670858,6.04338753166277,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-04-15,Address 835,Ba Đình,Hai Bà Trưng,7211700710.423503,81.71378233816775,94495486.08047204,5.0,3,9.190177863968398,13.604800665976642,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-04-16,Address 836,Thanh Xuân,Hai Bà Trưng,3828872956.3164487,81.67022708335465,62277455.515907474,1.0,5,10.233056249079356,9.737735324840122,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-04-17,Address 837,Tây Hồ,Đống Đa,6806480094.314083,69.17083255994947,25105023.8514148,5.0,4,18.84753067631269,5.231203690492615,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-04-18,Address 838,Tây Hồ,Hoàn Kiếm,17656364474.73581,30.250549754672942,55359818.69476628,3.0,5,8.09964777337558,5.692430108381832,Biệt thự,Hợp đồng mua bán
2025-04-19,Address 839,Ba Đình,Hoàn Kiếm,19930352414.917698,153.9886149949594,20829275.642856788,5.0,5,18.111636770387456,8.926190348497203,Nhà riêng,Hợp đồng mua bán
2025-04-20,Address 840,Cầu Giấy,Hoàn Kiếm,7997881079.630118,194.3637349658785,147186122.31739137,2.0,4,5.456867121057452,14.539224306898547,Biệt thự,Sổ đỏ/ Sổ hồng
2025-04-21,Address 841,Thanh Xuân,Hai Bà Trưng,9523601988.136309,68.12989215845766,145547137.27656716,1.0,5,6.363148075544726,12.235705966603854,Biệt thự,Hợp đồng mua bán
2025-04-22,Address 842,Thanh Xuân,Đống Đa,14719347825.852003,142.71802260658183,71370188.67139965,2.0,3,17.820125620763953,8.859715713910141,Nhà riêng,Hợp đồng mua bán
2025-04-23,Address 843,Đống Đa,Ba Đình,17837719828.83642,156.12237558298156,114688211.06415398,3.0,2,14.45834046363793,7.0526297347466045,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-04-24,Address 844,Tây Hồ,Hai Bà Trưng,12267842349.548899,174.2323144453892,64954792.79335525,2.0,5,16.208542070593253,9.591221920181312,Biệt thự,Hợp đồng mua bán
2025-04-25,Address 845,Ba Đình,Đống Đa,8438988265.378757,101.84696349231355,107242110.42117688,2.0,3,8.141265062327815,11.980330001143436,Nhà riêng,Hợp đồng mua bán
2025-04-26,Address 846,Đống Đa,Đống Đa,8839814976.123852,81.49825395887297,124705905.59597728,2.0,2,13.056251833851553,12.407143061433601,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-04-27,Address 847,Hai Bà Trưng,Ba Đình,14216744783.439331,85.30017278391529,143078311.8099913,4.0,2,16.058288353569573,6.895305577163336,Biệt thự,Hợp đồng mua bán
2025-04-28,Address 848,Hoàn Kiếm,Ba Đình,1061147008.481295,151.14562662674717,72027595.86045736,3.0,5,14.409712055153937,11.653911218566527,Biệt thự,Hợp đồng mua bán
2025-04-29,Address 849,Thanh Xuân,Ba Đình,12772197411.736973,168.85250930595814,121828737.7842862,2.0,3,12.075481503368142,10.893465360434234,Biệt thự,Sổ đỏ/ Sổ hồng
2025-04-30,Address 850,Hai Bà Trưng,Hoàn Kiếm,7754367198.385791,60.87437451862245,54570698.58217544,2.0,5,19.39675679656572,14.509347503955526,Nhà mặt phố,Hợp đồng mua bán
2025-05-01,Address 851,Hai Bà Trưng,Ba Đình,16089749294.2646,93.05997138682008,148743199.49317428,2.0,4,15.142360001801679,14.173083486096179,Biệt thự,Hợp đồng mua bán
2025-05-02,Address 852,Cầu Giấy,Đống Đa,2766822156.639511,183.3298334473555,23350047.83936565,1.0,2,18.616262003618566,12.472551907242924,Nhà mặt phố,Hợp đồng mua bán
2025-05-03,Address 853,Hoàn Kiếm,Ba Đình,12175843072.019419,167.13789834810567,98458744.84514572,4.0,5,15.946557673605218,11.68073626625914,Biệt thự,Sổ đỏ/ Sổ hồng
2025-05-04,Address 854,Hai Bà Trưng,Đống Đa,10138484907.836351,197.42592846962089,105735777.61467253,1.0,2,16.031952928965246,6.28849907645131,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-05,Address 855,Hai Bà Trưng,Hai Bà Trưng,13204184992.19932,158.22220414595373,109445922.41963676,4.0,3,6.20027404636519,13.151583073182401,Biệt thự,Hợp đồng mua bán
2025-05-06,Address 856,Hoàn Kiếm,Hoàn Kiếm,2232218295.1763983,96.84318417474678,35650385.242581576,2.0,1,10.391969327809154,8.130068444560393,Nhà riêng,Hợp đồng mua bán
2025-05-07,Address 857,Hoàn Kiếm,Hai Bà Trưng,12019691961.134495,130.4084317790884,142008871.85150695,3.0,5,17.875541100794877,6.266886510072537,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-08,Address 858,Hai Bà Trưng,Hai Bà Trưng,11668207171.230951,142.37242322204446,43553826.27651076,5.0,5,8.48905793223134,7.60992909544155,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-09,Address 859,Hoàn Kiếm,Đống Đa,11652541793.907248,43.33748877391107,100957942.42117934,5.0,2,6.732587992346993,13.031225880198095,Nhà mặt phố,Hợp đồng mua bán
2025-05-10,Address 860,Hai Bà Trưng,Hai Bà Trưng,12466265665.332642,122.56448304765706,48947890.28600104,2.0,3,9.891590849581902,4.78359858693462,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-11,Address 861,Hai Bà Trưng,Đống Đa,13852890807.300882,150.58454084034364,59938134.21276522,1.0,4,8.30656827338921,8.473904893437869,Biệt thự,Hợp đồng mua bán
2025-05-12,Address 862,Cầu Giấy,Ba Đình,16294790993.934626,58.44462168018026,91039610.42465617,3.0,3,18.879322921897327,8.908291134353876,Nhà mặt phố,Hợp đồng mua bán
2025-05-13,Address 863,Ba Đình,Ba Đình,6126593682.436072,162.7073919623447,74235144.41339494,4.0,5,18.019499630031966,3.439556371185833,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-14,Address 864,Hai Bà Trưng,Đống Đa,16675938793.421179,129.24137268739898,40829328.126945816,2.0,4,12.495248454243562,5.348952354577984,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-05-15,Address 865,Đống Đa,Ba Đình,10466857963.00562,191.8777035685911,42221732.314710274,3.0,3,5.92015811725802,12.920909142910277,Nhà mặt phố,Hợp đồng mua bán
2025-05-16,Address 866,Thanh Xuân,Hoàn Kiếm,2464107303.552292,37.21179069517159,74358822.46116395,3.0,1,15.718435191397344,12.969208663137128,Nhà mặt phố,Hợp đồng mua bán
2025-05-17,Address 867,Tây Hồ,Hai Bà Trưng,2112467655.6356049,75.10544338442938,118446787.17581509,4.0,2,14.351175970043968,6.508981006610975,Biệt thự,Sổ đỏ/ Sổ hồng
2025-05-18,Address 868,Ba Đình,Hoàn Kiếm,7350528055.225155,132.26415948097008,136735404.09021252,3.0,3,19.558320060927436,13.498766815175115,Nhà riêng,Hợp đồng mua bán
2025-05-19,Address 869,Ba Đình,Hai Bà Trưng,15913042565.117884,80.41518507500822,30936596.09371977,1.0,3,13.384298604055655,12.261395268820173,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-05-20,Address 870,Ba Đình,Ba Đình,14445937760.0774,151.45210789211117,71103507.98272213,1.0,1,10.045905851043642,8.014889805544913,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-05-21,Address 871,Cầu Giấy,Hoàn Kiếm,15983684328.775723,159.03089802872827,33031923.283973962,1.0,5,12.785325403678335,11.980876132860454,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-05-22,Address 872,Hai Bà Trưng,Ba Đình,10828112072.390577,47.427713891300655,22157022.482237726,3.0,2,19.688949371067743,14.536015574337675,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-23,Address 873,Cầu Giấy,Hai Bà Trưng,9363780961.15432,117.35525891515051,106023428.74371436,1.0,3,15.445436487995458,8.507636616784186,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-05-24,Address 874,Hai Bà Trưng,Đống Đa,3801598007.419395,116.5113944504795,98318427.45565641,1.0,4,15.079642068905766,5.861126147441803,Nhà mặt phố,Hợp đồng mua bán
2025-05-25,Address 875,Cầu Giấy,Đống Đa,7235662318.57692,92.77773093664197,41192484.795935206,3.0,3,8.610223845888282,14.30179800060187,Biệt thự,Sổ đỏ/ Sổ hồng
2025-05-26,Address 876,Cầu Giấy,Hoàn Kiếm,9246367957.30363,188.59722663684425,50395668.302098334,1.0,2,16.154037763409264,10.244931462759077,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-27,Address 877,Thanh Xuân,Ba Đình,2683408163.9127274,170.6760743784476,23082007.97378739,3.0,3,16.25407744207658,4.263181949765103,Biệt thự,Sổ đỏ/ Sổ hồng
2025-05-28,Address 878,Đống Đa,Ba Đình,5191627101.513014,148.52559492463826,128543136.74027248,4.0,1,9.75933475663858,9.872193790280274,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-29,Address 879,Cầu Giấy,Hoàn Kiếm,12366280587.211037,151.4355280749496,146709777.48631167,5.0,3,12.255707485860697,9.006970673379584,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-30,Address 880,Thanh Xuân,Đống Đa,14977599170.544607,108.49174444823025,37609739.7833098,1.0,3,9.41904999410684,13.26706672890676,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-05-31,Address 881,Hoàn Kiếm,Hai Bà Trưng,19968602716.46604,186.5690685864179,50091777.789488755,1.0,4,8.8805760548643,9.368342277162256,Biệt thự,Sổ đỏ/ Sổ hồng
2025-06-01,Address 882,Đống Đa,Hoàn Kiếm,18729153295.527596,148.08122263305853,132893238.11310142,2.0,1,5.3884410537422776,6.062789212131401,Biệt thự,Hợp đồng mua bán
2025-06-02,Address 883,Cầu Giấy,Hai Bà Trưng,13208738791.168638,153.92678048148878,140440293.734304,2.0,1,9.27817616979998,11.107728766378662,Biệt thự,Hợp đồng mua bán
2025-06-03,Address 884,Tây Hồ,Đống Đa,9003713012.587368,176.48745364384868,74551559.76488534,1.0,3,13.309549248174124,9.510905430426963,Biệt thự,Hợp đồng mua bán
2025-06-04,Address 885,Ba Đình,Ba Đình,13087369929.45642,76.59217018817247,26580921.394979637,2.0,4,5.0240178132354325,5.79653553920247,Nhà mặt phố,Hợp đồng mua bán
2025-06-05,Address 886,Hoàn Kiếm,Đống Đa,15927380743.524408,167.20205365733952,25120938.38006652,2.0,3,9.248286257145011,9.883534295314893,Nhà mặt phố,Sổ đỏ/ Sổ hồng
2025-06-06,Address 887,Hoàn Kiếm,Hoàn Kiếm,3248387627.544359,63.19090250260365,94613482.58897136,1.0,3,18.221154984848752,12.858426934676233,Nhà mặt phố,Hợp đồng mua bán
2025-06-07,Address 888,Thanh Xuân,Ba Đình,8788192904.229477,88.70813188163093,71076364.15611327,1.0,2,13.904728776610412,3.3428510126881252,Nhà riêng,Sổ đỏ/ Sổ hồng
2025-06-08,Address 889,Hoàn Kiếm,Hoàn Kiếm,16956243427.076727,87.05377722587326,23724815.585095085,3.0,2,14.117942361214707,10.57021246374134,Nhà mặt phố,Hợp đồng mua bán
2025-06-09,Address 890,Đống Đa,Hoàn Kiếm,8292826086.727837,196.3493296261539,95822811.00063238,3.0,4,11.0504645753953,7.195022349412705,Nhà riêng,Hợp đồng mua bán
2025-06-10,Address 891,Cầu Giấy,Đống Đa,11865573153.316544,175.61132803714756,21469329.75657292,1.0,5,15.147082152386165,6.51205734911309,Biệt thự,Sổ đỏ/ Sổ hồng
2025-06-11,Address 892,Cầu Giấy,Hoàn Kiếm,12167617856.381765,149.19887647034415,122358354.55940549,4.0,2,7.8489914934553875,7.711053004333335,Nhà riêng,Sổ đỏ/ Sổ hồng
